AGE,AGE2,BLACK,EXP,EXP2,LWAGE,NEARC,SCHOOLING,SMSA,SOUTH,FATHEDUC,MOTHEDUC
24,576,0,4,16,6.05444,0,14,1,1,13.0,13.0
25,625,0,7,49,5.521461,0,12,0,1,13.0,10.0
25,625,0,2,4,6.327937,0,17,1,1,12.0,12.0
29,841,0,11,121,5.666427,0,12,0,1,7.0,7.0
26,676,0,4,16,5.97381,0,16,0,1,7.0,7.0
26,676,0,8,64,6.357842,0,12,1,1,6.0,7.0
32,1024,0,9,81,5.846439,0,17,0,1,12.0,11.0
28,784,0,6,36,7.156177,0,16,1,1,12.0,12.0
28,784,0,5,25,6.76273,1,17,1,0,12.0,16.0
24,576,0,4,16,6.023448,1,14,1,1,12.0,16.0
29,841,0,17,289,5.416101,1,6,1,0,,12.0
27,729,0,7,49,6.001415,1,14,1,0,4.0,7.0
31,961,0,13,169,6.580639,1,12,1,1,3.0,7.0
30,900,0,12,144,6.357842,1,12,1,1,3.0,8.0
26,676,0,8,64,6.214608,1,12,0,1,6.0,8.0
29,841,0,11,121,5.521461,1,12,0,1,7.0,6.0
26,676,0,8,64,5.043425,1,12,0,1,7.0,7.0
27,729,0,9,81,6.006353,1,12,0,1,6.0,7.0
33,1089,1,15,225,5.857933,0,12,1,1,,3.0
26,676,1,8,64,6.135565,0,12,1,1,,
34,1156,0,18,324,6.214608,0,10,1,1,7.0,12.0
30,900,0,8,64,6.74052,0,16,1,1,12.0,11.0
29,841,0,11,121,6.357842,0,12,1,1,9.0,12.0
28,784,0,6,36,5.991465,0,16,1,1,10.0,12.0
34,1156,0,17,289,6.608001,0,11,0,0,8.0,12.0
25,625,0,5,25,5.857933,0,14,1,1,12.0,12.0
26,676,0,8,64,6.082219,0,12,1,1,12.0,14.0
25,625,0,6,36,6.588926,0,13,1,1,16.0,15.0
25,625,0,8,64,6.877296,0,11,1,1,4.0,6.0
30,900,0,8,64,6.621406,0,16,1,1,12.0,12.0
30,900,0,6,36,6.357842,0,18,1,1,18.0,14.0
30,900,0,8,64,6.001415,0,16,0,1,12.0,12.0
30,900,0,12,144,6.423247,0,12,0,1,12.0,12.0
25,625,0,3,9,5.438079,0,16,0,1,8.0,6.0
24,576,0,6,36,4.955827,0,12,0,1,8.0,6.0
30,900,0,6,36,5.953243,0,18,0,1,9.0,12.0
27,729,0,9,81,5.953243,0,12,1,1,13.0,6.0
24,576,0,6,36,6.045005,0,12,0,1,3.0,
27,729,1,9,81,6.476973,0,12,0,0,3.0,6.0
30,900,1,16,256,5.438079,0,8,0,1,,4.0
30,900,0,9,81,6.510258,0,15,0,1,12.0,12.0
27,729,1,3,9,5.869297,0,18,1,1,3.0,11.0
26,676,1,7,49,5.521461,0,13,0,1,2.0,11.0
31,961,1,14,196,5.703783,0,11,0,1,,7.0
24,576,1,6,36,5.991465,0,12,0,1,,2.0
34,1156,1,21,441,5.703783,0,7,0,1,,
27,729,1,8,64,6.131227,0,13,0,1,,5.0
27,729,1,9,81,6.068426,0,12,1,0,,5.0
26,676,1,9,81,5.521461,0,11,0,1,6.0,11.0
28,784,0,17,289,5.752573,0,5,1,1,,4.0
28,784,0,10,100,6.437752,0,12,0,1,7.0,10.0
26,676,0,10,100,6.214608,0,10,0,1,9.0,12.0
27,729,0,9,81,5.802118,0,12,0,1,5.0,7.0
28,784,0,10,100,6.371612,0,12,0,1,10.0,10.0
28,784,1,9,81,5.768321,0,13,0,1,,9.0
28,784,1,11,121,5.703783,0,11,0,1,,9.0
32,1024,0,10,100,6.603944,0,16,0,1,8.0,12.0
30,900,1,12,144,5.953243,0,12,0,1,,
26,676,1,7,49,6.463029,0,13,0,1,6.0,7.0
32,1024,1,21,441,5.783825,0,5,0,1,0.0,7.0
24,576,1,6,36,6.006353,0,12,0,1,,4.0
32,1024,1,20,400,5.703783,0,6,0,1,0.0,7.0
29,841,1,16,256,5.170484,0,7,0,1,3.0,
27,729,1,10,100,6.109248,0,11,0,1,3.0,
24,576,1,8,64,5.676754,0,10,0,1,3.0,
27,729,0,9,81,6.685861,0,12,0,1,,
27,729,1,12,144,5.926926,0,9,0,1,6.0,8.0
24,576,1,8,64,5.438079,0,10,0,1,6.0,8.0
33,1089,1,14,196,6.282267,0,13,0,1,2.0,5.0
31,961,1,18,324,6.045005,0,7,0,1,2.0,5.0
27,729,0,11,121,5.888878,0,10,0,1,,6.0
27,729,0,12,144,5.703783,0,9,0,1,8.0,7.0
28,784,0,10,100,6.324359,0,12,0,1,9.0,12.0
28,784,1,6,36,6.152733,0,16,0,1,8.0,5.0
34,1156,0,16,256,6.186209,0,12,0,1,3.0,5.0
26,676,0,8,64,6.39693,0,12,0,1,,
34,1156,1,17,289,5.894403,0,11,0,1,,4.0
24,576,1,8,64,5.298317,0,10,1,1,1.0,4.0
30,900,1,16,256,4.955827,0,8,0,1,,
33,1089,0,15,225,6.104793,0,12,0,1,2.0,2.0
29,841,1,12,144,5.703783,0,11,0,1,,1.0
31,961,0,13,169,6.559615,0,12,1,0,,12.0
26,676,0,8,64,6.280396,0,12,1,0,,12.0
29,841,1,10,100,5.560682,0,13,0,1,5.0,
26,676,1,8,64,6.514713,0,12,1,0,6.0,7.0
31,961,1,18,324,5.560682,0,7,0,1,1.0,3.0
34,1156,1,18,324,5.703783,0,10,0,1,,
27,729,0,5,25,7.102499,0,16,1,1,14.0,13.0
28,784,0,5,25,6.357842,0,17,0,1,12.0,12.0
27,729,1,7,49,5.521461,0,14,0,1,,10.0
30,900,1,14,196,5.976351,0,10,1,0,,8.0
24,576,1,10,100,5.616771,0,8,0,1,4.0,8.0
32,1024,1,17,289,5.416101,0,9,0,1,5.0,5.0
25,625,1,12,144,5.616771,0,7,0,1,3.0,4.0
30,900,1,15,225,5.874931,0,9,0,1,7.0,8.0
25,625,1,7,49,6.785588,0,12,1,0,7.0,12.0
24,576,1,2,4,5.257495,0,16,1,1,7.0,12.0
29,841,1,16,256,6.040255,0,7,0,1,,2.0
33,1089,1,20,400,5.926926,0,7,0,1,,2.0
31,961,1,18,324,5.897154,0,7,0,1,,2.0
26,676,0,8,64,5.991465,0,12,0,1,12.0,11.0
26,676,1,8,64,5.866468,0,12,1,1,10.0,9.0
29,841,0,10,100,5.703783,0,13,0,1,12.0,14.0
25,625,0,4,16,6.030685,0,15,1,1,9.0,11.0
26,676,1,9,81,6.39693,0,11,0,1,,10.0
29,841,1,10,100,6.880384,0,13,1,0,3.0,8.0
29,841,1,18,324,5.438079,0,5,0,1,2.0,
27,729,1,9,81,5.739793,0,12,0,1,2.0,
31,961,1,17,289,5.613128,0,8,0,1,3.0,6.0
27,729,1,10,100,5.991465,0,11,1,0,,
26,676,1,12,144,5.298317,0,8,0,1,,
26,676,1,7,49,6.075346,0,13,0,1,6.0,8.0
29,841,1,17,289,5.438079,0,6,0,1,1.0,5.0
30,900,1,18,324,6.594413,0,6,1,0,,8.0
33,1089,1,17,289,5.598422,0,10,0,1,8.0,8.0
26,676,1,12,144,5.170484,0,8,0,1,4.0,8.0
25,625,1,7,49,5.521461,0,12,0,1,4.0,8.0
30,900,1,14,196,5.808143,0,10,0,1,,10.0
25,625,1,7,49,6.082219,0,12,1,0,8.0,16.0
26,676,1,4,16,6.059123,0,16,1,1,,
29,841,0,7,49,6.60665,0,16,1,1,8.0,12.0
26,676,1,8,64,6.55108,0,12,1,0,,8.0
24,576,1,6,36,5.501258,0,12,0,1,4.0,7.0
26,676,1,8,64,5.438079,0,12,0,1,2.0,8.0
29,841,1,8,64,5.609472,0,15,0,1,5.0,12.0
28,784,1,8,64,6.448889,0,14,1,0,,
25,625,1,3,9,5.666427,0,16,1,0,8.0,12.0
32,1024,1,18,324,5.703783,0,8,0,1,,5.0
29,841,1,13,169,5.438079,0,10,0,1,,5.0
30,900,1,16,256,5.978886,0,8,0,1,,5.0
24,576,1,9,81,6.349139,0,9,0,1,5.0,5.0
30,900,1,7,49,6.437752,0,17,1,0,8.0,8.0
25,625,1,3,9,6.309918,0,16,1,0,,
26,676,1,11,121,5.521461,0,9,0,1,8.0,8.0
27,729,0,13,169,5.894403,0,8,0,1,,
34,1156,1,14,196,4.60517,0,14,0,1,4.0,12.0
33,1089,1,15,225,5.857933,0,12,1,0,,
25,625,1,9,81,5.669881,0,10,0,1,,6.0
32,1024,1,22,484,5.521461,0,4,0,1,,4.0
33,1089,1,19,361,6.725034,0,8,1,1,,3.0
25,625,1,9,81,6.075346,0,10,1,1,,
27,729,1,9,81,5.808143,0,12,1,0,,
26,676,0,8,64,5.723585,0,12,0,1,,12.0
33,1089,0,9,81,6.350886,0,18,0,1,7.0,7.0
25,625,0,7,49,5.662961,0,12,1,1,10.0,6.0
28,784,1,10,100,6.137727,0,12,1,1,,
34,1156,0,16,256,5.963579,0,12,0,1,7.0,12.0
32,1024,0,10,100,7.008505,0,16,0,1,14.0,12.0
24,576,0,2,4,5.501258,0,16,1,1,9.0,10.0
25,625,0,7,49,5.880533,0,12,1,1,,12.0
34,1156,0,20,400,5.877736,0,8,1,1,7.0,8.0
30,900,1,12,144,5.991465,0,12,0,1,6.0,6.0
25,625,0,9,81,5.703783,0,10,0,1,12.0,9.0
27,729,0,5,25,6.315358,0,16,1,1,15.0,15.0
31,961,0,17,289,5.703783,0,8,0,1,4.0,10.0
30,900,0,17,289,6.109248,0,7,1,1,,
25,625,0,7,49,6.013715,0,12,0,1,7.0,9.0
24,576,0,4,16,5.521461,0,14,1,1,14.0,14.0
24,576,0,2,4,5.820083,0,16,1,1,,
24,576,0,2,4,5.634789,0,16,1,1,12.0,12.0
24,576,0,5,25,6.259582,0,13,1,1,12.0,10.0
26,676,0,4,16,6.240276,0,16,1,1,12.0,12.0
31,961,0,11,121,6.53814,0,14,1,1,8.0,14.0
27,729,0,5,25,6.052089,0,16,0,0,12.0,12.0
24,576,0,5,25,5.888878,0,13,1,1,16.0,12.0
24,576,0,6,36,6.295266,0,12,0,0,5.0,12.0
32,1024,0,14,196,6.645091,0,12,1,1,6.0,12.0
25,625,0,7,49,6.224558,0,12,1,1,,11.0
25,625,0,2,4,6.381816,0,17,1,1,12.0,10.0
25,625,0,3,9,6.037871,0,16,1,1,14.0,13.0
26,676,0,4,16,5.926926,0,16,1,1,12.0,12.0
26,676,0,3,9,5.910797,0,17,1,1,12.0,2.0
26,676,0,9,81,6.082219,0,11,1,1,8.0,8.0
29,841,0,6,36,6.428105,0,17,1,0,8.0,13.0
33,1089,0,11,121,6.453625,0,16,1,1,13.0,12.0
26,676,0,8,64,6.214608,0,12,1,1,10.0,11.0
32,1024,0,14,196,6.774224,0,12,1,1,10.0,11.0
34,1156,0,11,121,6.453625,0,17,1,1,10.0,14.0
24,576,0,4,16,5.746203,0,14,0,0,18.0,12.0
24,576,0,3,9,5.857933,0,15,0,1,16.0,12.0
24,576,0,9,81,6.753438,0,9,0,1,7.0,11.0
31,961,1,14,196,5.298317,0,11,0,1,,8.0
24,576,1,6,36,5.948035,0,12,1,0,,
30,900,1,12,144,5.501258,0,12,0,1,,8.0
32,1024,1,14,196,6.694562,0,12,0,1,7.0,
33,1089,1,9,81,6.135565,0,18,0,1,6.0,10.0
29,841,1,7,49,6.357842,0,16,0,1,3.0,7.0
31,961,1,8,64,6.226537,0,17,1,0,,
28,784,0,5,25,6.869014,0,17,0,1,13.0,12.0
26,676,0,4,16,6.610696,0,16,1,1,13.0,12.0
24,576,0,6,36,6.109248,0,12,1,1,,9.0
27,729,1,10,100,6.165418,0,11,0,1,7.0,8.0
25,625,1,10,100,4.812184,0,9,0,1,7.0,8.0
32,1024,1,15,225,6.677083,0,11,1,1,3.0,0.0
25,625,1,9,81,5.298317,0,10,0,1,12.0,5.0
32,1024,0,12,144,6.135565,0,14,0,1,8.0,8.0
29,841,0,13,169,5.416101,0,10,0,1,16.0,5.0
28,784,0,9,81,6.357842,0,13,1,1,,10.0
32,1024,1,18,324,5.192957,0,8,0,1,,
31,961,1,16,256,5.783825,0,9,0,0,,1.0
28,784,1,15,225,6.013715,0,7,0,1,,1.0
25,625,1,9,81,5.298317,0,10,0,1,2.0,8.0
29,841,0,7,49,6.289716,0,16,0,1,11.0,16.0
28,784,0,6,36,5.869297,0,16,0,1,12.0,12.0
28,784,0,11,121,5.521461,0,11,0,1,12.0,15.0
28,784,0,6,36,6.54103,0,16,0,1,9.0,12.0
28,784,0,10,100,6.040255,0,12,0,1,8.0,12.0
33,1089,0,15,225,5.902633,0,12,1,1,16.0,16.0
24,576,0,7,49,5.860786,0,11,0,1,4.0,7.0
31,961,0,9,81,6.816736,0,16,1,1,8.0,8.0
28,784,0,9,81,6.802395,0,13,0,1,9.0,16.0
26,676,0,13,169,5.703783,0,7,0,1,2.0,7.0
27,729,0,11,121,5.726848,0,10,0,1,,
27,729,0,14,196,6.163315,0,7,1,1,,8.0
28,784,1,11,121,5.828946,0,11,0,1,,9.0
29,841,1,14,196,6.137727,0,9,1,1,5.0,5.0
30,900,1,12,144,5.298317,0,12,0,1,,2.0
24,576,1,3,9,5.752573,0,15,0,1,8.0,8.0
30,900,1,8,64,6.437752,0,16,0,1,5.0,8.0
30,900,1,12,144,5.537334,0,12,0,1,,
27,729,0,12,144,6.109248,0,9,0,1,,
24,576,1,6,36,5.926926,0,12,0,1,,
26,676,1,8,64,5.703783,0,12,1,0,0.0,7.0
26,676,1,8,64,5.897154,0,12,0,1,8.0,10.0
27,729,1,3,9,6.620073,0,18,1,0,,
28,784,1,7,49,6.378426,0,15,1,1,3.0,8.0
31,961,1,15,225,5.57973,0,10,1,1,0.0,2.0
25,625,1,10,100,5.703783,0,9,1,1,0.0,2.0
33,1089,1,21,441,5.966147,0,6,0,1,,
31,961,0,15,225,6.214608,0,10,0,1,,12.0
29,841,0,11,121,6.109248,0,12,0,1,,12.0
27,729,0,9,81,5.572154,0,12,0,1,7.0,7.0
27,729,0,7,49,6.068426,0,14,0,1,5.0,12.0
30,900,1,14,196,5.257495,0,10,0,1,,4.0
34,1156,0,14,196,6.72022,0,14,0,1,8.0,8.0
30,900,1,8,64,6.240276,1,16,1,1,16.0,16.0
30,900,1,11,121,6.270988,1,13,1,0,4.0,9.0
26,676,1,4,16,5.953243,1,16,0,1,,11.0
27,729,0,8,64,6.214608,1,13,0,1,6.0,8.0
29,841,0,8,64,6.568078,1,15,1,1,16.0,18.0
27,729,0,5,25,6.156979,1,16,1,1,16.0,18.0
24,576,1,6,36,6.152733,1,12,0,1,,7.0
25,625,1,6,36,6.023448,1,13,1,0,,
25,625,0,7,49,5.81413,1,12,0,1,8.0,12.0
34,1156,0,15,225,6.175867,1,13,1,1,,
24,576,0,6,36,6.214608,1,12,0,1,11.0,
31,961,0,13,169,6.569481,1,12,0,1,,
26,676,1,7,49,6.263398,1,13,0,1,,
